8.01689E+17,; suka tau jual diri. Hahahahahaa. 😂😂😂,"24 November 2016, 07:27:00",0,,JUALAN,BUKAN,TOTAL
8.01682E+17,#jual BSY Noni Black Hair Magic Shampoo @15 https://t.co/ZwHkGea5Bt  Pin:748e9878 https://t.co/c3ZaaFAA7D #Sale #Wts #Murah,"24 November 2016, 07:00:19",1,,,,
8.01633E+17,#Jual Cepat #Rumah Tinggal Di Pesona #Depok Estate 2 Blok AZ.  081212784436  https://t.co/GBu27cG3KH,"24 November 2016, 03:44:41",1,,,,
8.0164E+17,"#Jual Cepat Harga Nego #Apartment Ciumbuleuit 2, #Bandung 0819 1013 1637 https://t.co/hF2oESkVGS","24 November 2016, 04:15:33",1,,,,
8.01689E+17,#jual Cream Anisa Original BPOM @70 https://t.co/AuZF8vqfIU  Pin:748e9878 https://t.co/5K58leut4v #Sale #Wts #Murah,"24 November 2016, 07:30:14",1,,,,
8.01649E+17,#JUAL CUDDLEME DRYPAD (PERLAK / ALAS OMPOL / ALAS MANDI)  »https://t.co/oK1Xvq7hon«  #balita #Indonesiaku,"24 November 2016, 04:51:02",1,,,,
8.01649E+17,#JUAL CUDDLEME DRYPAD (PERLAK / ALAS OMPOL / ALAS MANDI)  »https://t.co/zPM7g0xPFY«  #balita #Indonesiaku,"24 November 2016, 04:51:02",1,,,,
8.01644E+17,"#jual FRUTA BIO, Supplemen Pelangsing Tubuh @45 https://t.co/ewTYrPRPg1  Pin:748e9878 https://t.co/3NbnLMdgkc","24 November 2016, 04:30:19",1,,,,
8.01667E+17,#JUAL INTIME BABY POOL ROUND (NECKRING)  »https://t.co/IpKTu20gI7«  #mainan Makar,"24 November 2016, 06:02:13",1,,,,
8.01667E+17,#JUAL INTIME BABY POOL ROUND (NECKRING)  »https://t.co/wWBgi6Psvh«  #mainan Makar,"24 November 2016, 06:02:13",1,,,,
8.01682E+17,#JUAL KAOS 3D ! KEREN BGT BANYAK MODEL UNIK HARGA MURAH AYO ORDER --&gt; cp: 2A6606B0 / 082126621744 @JUALnih,"24 November 2016, 07:00:14",1,,,,
8.01652E+17,#JUAL KAOS 3D ! KEREN BGT BANYAK MODEL UNIK HARGA MURAH AYO ORDER --&gt; cp: 2A6606B0 / 082126621744 @NiagaTwit,"24 November 2016, 05:00:12",1,,,,
8.01663E+17,#JUAL MUNCHKIN 5 MULTI BOWL  »https://t.co/czSUmJBOhS«  #onlineshop #HongkongSS,"24 November 2016, 05:45:05",1,,,,
8.01663E+17,#JUAL MUNCHKIN 5 MULTI BOWL  »https://t.co/uYPYePRpG9«  #onlineshop #HongkongSS,"24 November 2016, 05:45:06",1,,,,
8.0166E+17,#Jual Vimax Canada ASLI https://t.co/a9QeGrLqg8  082316414268 / 298E8359 #Realava #Bokep #Bugil https://t.co/whok9qVqTA @iklan_twitt,"24 November 2016, 05:31:55",1,,,,
8.01644E+17,#Jual Vimax Canada ASLI https://t.co/a9QeGrLqg8  082316414268 / 298E8359 #Realava #Bokep #Bugil https://t.co/whok9qVqTA @iklanonlineshop,"24 November 2016, 04:31:31",1,,,,
8.01675E+17,#Jual Vimax Canada ASLI https://t.co/a9QeGrLqg8  082316414268 / 298E8359 #Realava #Bokep #Bugil https://t.co/whok9qVqTA @iklanterupdate,"24 November 2016, 06:32:09",1,,,,
8.0169E+17,#Jual Vimax Canada ASLI https://t.co/a9QeGrLqg8  082316414268 / 298E8359 #Realava #Bokep #Bugil https://t.co/whok9qVqTA @kicaureseller,"24 November 2016, 07:33:06",1,,,,
8.0165E+17,#jual: Jilbab Instant Hoodie Alexa Stripe https://t.co/pesywbSZ4g,"24 November 2016, 04:55:11",1,,,,
8.01666E+17,#jual: Jilbab Instant Syria Syari Faiza https://t.co/BHy5ddDKpw,"24 November 2016, 05:56:19",1,,,,
8.01635E+17,#jual: Jilbab Kids Kakak Adek Farla https://t.co/bMSf6DIIiM,"24 November 2016, 03:55:08",1,,,,
8.01681E+17,#jual: Pashmina Kusut https://t.co/yR8Y5BvL9X,"24 November 2016, 06:56:36",1,,,,
8.01653E+17,#Music Jual Murah Tiket Jazz Goes To Campus https://t.co/6xhU3iDUw7 #Assadiqulhaq,"24 November 2016, 05:04:34",1,,,,
8.01653E+17,#Music Jual Murah Tiket Jazz Goes To Campus https://t.co/d8U9uN2Ey7 #Assadiqulhaq,"24 November 2016, 05:04:35",1,,,,
8.01653E+17,#Music Jual Murah Tiket Jazz Goes To Campus https://t.co/YHZtiQQzrS #Assadiqulhaq,"24 November 2016, 05:04:34",1,,,,
8.01675E+17,#nrp lelang acc tweet gede foll 0 @cyx234 30k @GxYura 25k @GxMinah 20 minat dm @sungbtob6 t barter acc uolike ig jual akun,"24 November 2016, 06:32:51",1,,,,
8.01652E+17,"#NumpangPromoteLee gua skrang jual pulsa ke ALL OPERATOR so kalo loo2 semua mw beli pulsa, sama gua aja. Di jamin *Harga Standar Lee","24 November 2016, 05:00:14",1,,,,
8.01634E+17,#openfollow for RP |Jual followers.1000 followers 10k. 4000 ++ followers 40k.minat? Sms 085799888147/740AC579,"24 November 2016, 03:49:10",1,,,,
8.0165E+17,#openfollow for RP |Sica Jual jasa BomTwit lho :3 | 200 orang = 10k | 500 orang = 20k | buat ngerjain / bikin Trending topic | 088216008461,"24 November 2016, 04:53:00",1,,,,
8.01654E+17,#Property  Ruko dijual daerah Jogja  https://t.co/uGvSCfNKZP @InfoSoloRaya @SoloJatengJogja @InfoSeJogja @info_solobaru @infojogja,"24 November 2016, 05:10:00",1,,,,
8.01661E+17,#tlrp  lelang acc ig rl/pa foll 1k+ jual murah yuuu 50k aja acc no cheat bisa via tsel/axis/uang minat mt/dm @shanonn98 (dm opennkoo),"24 November 2016, 05:38:06",1,,,,
8.01675E+17,#tlrp lelang acc tweet gede foll 0 @cyx234 30k @GxYura 25k @GxMinah 20 minat dm @sungbtob6 t barter acc uolike ig jual akun,"24 November 2016, 06:33:04",1,,,,
8.01642E+17,"#Toko #buku #jual #koran, Toko #Besi jual #meja. Daripada #galau #pacaran, mendingan sih produktif aja #pantun","24 November 2016, 04:21:01",1,,,,
8.01655E+17,#Tokopedia  Jual Xrakila Rok Batik Wrap Skirt lihat gambar klik https://t.co/HvBacmOkDV,"24 November 2016, 05:12:46",1,,,,
8.01662E+17,#topi #D9 #import #snapback #sport #keren #swag #jual #jualbeli #diskon #murah #olshop #fashion #Bandung https://t.co/GFnSuSTUTg,"24 November 2016, 05:42:52",1,,,,
8.01684E+17,#topi #undefeated #import #snapback #sport #keren #swag #jual #jualbeli #diskon #murah #olshop #fashion #bandung https://t.co/ih0Fv62z0T,"24 November 2016, 07:08:36",1,,,,
8.01659E+17,"#wts sepatu kets (nike, adidas, mecbeth, converse, vans, footstep) @FS_Shopp hub:089691954355 @jual_beli @iklanin @wow_iklan #iklan","24 November 2016, 05:29:44",1,,,,
8.01655E+17,••••►Paket DAFTAR FREE RENDAH: JUAL TOPUP SHJ Celcom 4.30%Maxis 3.30%Digi 2.80% INFO :  https://t.co/cBDxRh1F9s,"24 November 2016, 05:12:02",1,,,,
8.01649E+17,▶ https://t.co/blOFmQc3l5 ←← #bokep #bispak Baru ♥ Jual YAMAYO ROLLER BOY RB20D MEASURING WHEEL,"24 November 2016, 04:48:19",1,,,,
8.01634E+17,▶ https://t.co/d24F6uCTFa ←← #bokep #bispak Baru ♥ Jual Togoshi TWM-120M Measuring Wheel,"24 November 2016, 03:48:23",1,,,,
8.01649E+17,▶ https://t.co/IjimsbwdVM ←← #bokep #bispak Baru ♥ Jual Walking Measuring Wheel Digital (large display),"24 November 2016, 04:48:17",1,,,,
8.01664E+17,"▶ https://t.co/jKyI6yH40U ←← #bokep #bispak Baru ♥ grosir cup plastik malang, jual paper cup polos,Manokwari","24 November 2016, 05:48:10",1,,,,
8.01671E+17,"▶ https://t.co/MgF1kmQJU0 ←← #bokep #bispak Baru ♥ jual kemasan es krim , jual kemasan ice cream , jual kemasan es loly , Manokwari 085790…","24 November 2016, 06:18:25",1,,,,
8.01641E+17,▶ https://t.co/nIlFFyKGp0 ←← #bokep #bispak Baru ♥ Jual Walking Measuring Whell Digital (mini display),"24 November 2016, 04:18:18",1,,,,
8.01664E+17,"▶ https://t.co/rourp4zk1j ←← #bokep #bispak Baru ♥ grosir cup plastik malang, jual paper cup polos,Manokwari","24 November 2016, 05:48:08",1,,,,
8.01652E+17,"▶ https://t.co/w3J56oGu3M ←← #bokep #bispak Baru ♥ JUAL GLUTA FRESH WHITENING CREAM 3 IN 1 (BPOM) *08, Rp 135.000, jakarta, Jakarta D.K.I.","24 November 2016, 05:03:11",1,,,,
8.01661E+17,"▶ https://t.co/zWaLmXUmeB ←← #bokep #bokepfull Mantap ⭐ Honda Cabang Gajahmada Semarang Jual 1.673 Mobil per Oktober Lalu, Tertinggi di Ja…","24 November 2016, 05:36:25",1,,,,
8.01663E+17,♡ ─ jual apps android via link beli 2apps/5k Beli 4apps/10k  Tag lelang acc,"24 November 2016, 05:47:15",1,,,,
8.0168E+17,081389461983 (Riki) Jual GPS Garmin 78 s. https://t.co/HdjGQVhO1M,"24 November 2016, 06:52:05",1,,,,
8.01654E+17,"0822-3060-4598, Tempat Grosir Kaos Polos Murah Di Bandung, Tempat Jual Kaos Polos Murah Di Jogja #kaospolos #kaosgildan","24 November 2016, 05:09:10",1,,,,
8.01687E+17,10 Tips DIY Merawat AC dan Mesin Mobil . Jual GPS Tracker Mobil 08133 8888 924 https://t.co/92D0kiHVzD,"24 November 2016, 07:21:28",1,,,,
8.01682E+17,"10. jual followers asli/human murah ,untuk bisnia/cuma untuk axis di internet :) cek ini https://t.co/YAzdkeCXs0","24 November 2016, 07:00:52",1,,,,
8.01644E+17,100cm Tali Sepatu Lilin (Round Waxed ... https://t.co/fkWWbcGyUM,"24 November 2016, 04:29:45",1,,,,
8.01653E+17,100cm Tali Sepatu Lilin 6-7mm (Flat W... https://t.co/qPRhjTKkud,"24 November 2016, 05:07:33",1,,,,
8.01691E+17,16.  Jual beli tanah Hub:081376306023 BB:214841E6 @AbahRahman #Yogyakarta,"24 November 2016, 07:37:07",1,,,,
8.01659E+17,16.  Jual beli tanah Hub:081376306023 BB:214841E6 @AbahRahman #Yogyakarta,"24 November 2016, 05:30:27",1,,,,
8.01691E+17,17.  Jual beli mobil Hub:081376306023 BB:214841E6 @AbahRahman #Yogyakarta,"24 November 2016, 07:37:15",1,,,,
8.01659E+17,17.  Jual beli mobil Hub:081376306023 BB:214841E6 @AbahRahman #Yogyakarta,"24 November 2016, 05:30:38",1,,,,
8.01679E+17,225 Soal - Jawab Akuntansi Dasar - Hery https://t.co/vhE10S06gx,"24 November 2016, 06:48:52",1,,,,
8.01667E+17,"24/11/16 12:30 Dinar #Emas (Kami jual) 2,109,789 (Kami beli) 2,025,397 #Dirham perak (jual) 65,339 (beli) 62,725 Hub 0811942554 #fb","24 November 2016, 05:59:44",1,,,,
8.01662E+17,3. BIODISC Menurunkan tekanan muka air sehingga meningkatkan asupan nutrisi ke dalam sel tubuh @Jual_Beli #SOCIALMEDIA,"24 November 2016, 05:40:25",1,,,,
8.01692E+17,"32.  Jual beli mobil, lahan Hub:081376306023 BB:214841E6 @AbahRahman #Yogyakarta","24 November 2016, 07:39:49",1,,,,
8.0166E+17,"32.  Jual beli mobil, lahan Hub:081376306023 BB:214841E6 @AbahRahman #Yogyakarta","24 November 2016, 05:34:02",1,,,,
8.0168E+17,34:1 Metal Gearmotor 25Dx52Lmm HP KR1... https://t.co/2C58RATW1E,"24 November 2016, 06:51:03",1,,,,
8.0163E+17,"5 Pc Ijo Botol Super &amp; Ijo Relaxa ,.S... https://t.co/OiahL3LC98","24 November 2016, 03:35:10",1,,,,
8.01678E+17,5401 Macaroni Handle Sling bags Jual ... https://t.co/GEaRHAPvoc,"24 November 2016, 06:45:04",1,,,,
8.0169E+17,5402 Macarono Handle Backpack Jual Ta... https://t.co/aTzedIMlY4,"24 November 2016, 07:31:01",1,,,,
8.01637E+17,"7. jual followers asli/human murah ,untuk bisnia/cuma untuk axis di internet :) cek ini https://t.co/YAzdkeCXs0","24 November 2016, 04:00:45",1,,,,
8.01656E+17,7.bonus top up earlybird 20-9 agust 2013 24000bv = USD 700 @jual_beli #salingfollow #SOCIALMEDIA,"24 November 2016, 05:18:04",1,,,,
8.01633E+17,70cm Tali Sepatu Lilin (Round Waxed S... https://t.co/GMjhVY4Dni,"24 November 2016, 03:48:13",1,,,,
8.01652E+17,"8. jual followers asli/human murah ,untuk bisnia/cuma untuk axis di internet :) cek ini https://t.co/YAzdkeCXs0","24 November 2016, 05:00:43",1,,,,
8.01667E+17,"9. jual followers asli/human murah ,untuk bisnia/cuma untuk axis di internet :) cek ini https://t.co/YAzdkeCXs0","24 November 2016, 06:00:45",1,,,,
8.01636E+17,"Abang ada jual vimax, pm kalau berminat. https://t.co/aVtQq6yl32","24 November 2016, 03:57:16",1,,,,
8.01634E+17,Acer  Aspire  V15 NITRO VN7-572G https://t.co/7bXepTkvPj,"24 November 2016, 03:50:28",1,,,,
8.0163E+17,Acer Aspire Switch  Alpha 12 CORE i5-... https://t.co/cZt63fFOok,"24 November 2016, 03:36:00",1,,,,
8.01642E+17,ACER ASPIRE V3-371 CORE-i5 https://t.co/DUPQ1iiW7d,"24 November 2016, 04:20:54",1,,,,
8.01632E+17,Acer AZ1-602  All in One PC https://t.co/q6o7FAlK8n,"24 November 2016, 03:43:51",1,,,,
8.01651E+17,Actioncam Thieye V5 With Uv Filter-am... https://t.co/iDV1E8kqhw,"24 November 2016, 04:56:26",1,,,,
8.0163E+17,ActionCam V360⁰ Premium WIFI Full HD ... https://t.co/aIhHvgCJLf,"24 November 2016, 03:34:23",1,,,,
8.01686E+17,Ada jual keychain weh! Boleh lah beli buat kenang kenangan. #KLICF2016 https://t.co/WzzyxGdtzP,"24 November 2016, 07:17:56",1,,,,
8.0165E+17,Ada yg sudah jd member Oriflame lebih memilih  Jual baju orang hingga ribuan pcs Jual sepatu juga hingga ratusan... https://t.co/p94NQ099m2,"24 November 2016, 04:54:21",1,,,,
8.01658E+17,Akrapovic ER6N/Ninja650 Titanium Carb... https://t.co/UnTagzmLwx,"24 November 2016, 05:24:37",1,,,,
8.01654E+17,Aksesori EZC 100 AUX EZC100 EZAUX10 S... https://t.co/W3oxFywvoi,"24 November 2016, 05:10:55",1,,,,
8.01679E+17,Akun ini di jual 100 ribu :) minat silah kan DM atau hub 085342085796,"24 November 2016, 06:50:51",1,,,,
8.01651E+17,Al Quran Digital New Al Fatih Talking... https://t.co/pNVgYiujSJ,"24 November 2016, 04:57:23",1,,,,
8.01692E+17,alat ikm c2000 https://t.co/4Fd17OtrXo,"24 November 2016, 07:39:13",1,,,,
8.01654E+17,"All New Kindle 8th Generation 6"" Touc... https://t.co/lz4qpADqWl","24 November 2016, 05:08:56",1,,,,
8.01654E+17,Apartemen dijual: Di jual Unit Apartemen Kebagusan City - https://t.co/MnV8QhCY7V https://t.co/XD7jU43OGV,"24 November 2016, 05:09:01",1,,,,
8.01679E+17,"Asus A455lf-Wx158d [14""/I3-5005u/Gt93... https://t.co/NlziyTjkya","24 November 2016, 06:49:35",1,,,,
8.01683E+17,"Asus A455LF-WX160D [14""/I3-5005u/Gt93... https://t.co/MOPKjFKIpR","24 November 2016, 07:03:34",1,,,,
8.01683E+17,"ASUS A456UR-GA090D [14""/i5-7200/4GB/1... https://t.co/rDJ2vfN79j","24 November 2016, 07:06:46",1,,,,
8.01684E+17,"ASUS A456UR-GA091D [[14""/i5-7200/4GB/... https://t.co/Dv0bV7svVz","24 November 2016, 07:09:29",1,,,,
8.01685E+17,"ASUS A456UR-GA092D [14""/i5-7200/4GB/1... https://t.co/RLFAPdwM8I","24 November 2016, 07:11:49",1,,,,
8.01685E+17,"ASUS A456UR-GA093D [14""/i5-7200/4GB/1... https://t.co/araxfXDfY8","24 November 2016, 07:13:45",1,,,,
8.01686E+17,"ASUS A456UR-GA094D [14""/i5-7200/4GB/1... https://t.co/KU6VTIYDrt","24 November 2016, 07:16:02",1,,,,
8.01687E+17,"ASUS A456UR-WX037D DARK BLUE [14""/i5-... https://t.co/0xprlwu2I2","24 November 2016, 07:19:09",1,,,,
8.01632E+17,Asus Zenfone Go ZB551KL  https://t.co/ixSZeuD6Jc,"24 November 2016, 03:44:04",1,,,,
8.01651E+17,AT LEAST I TAKPAYAH NAK CRACK KEPALA NAK PUJUK ABEH ORG JUAL MAHAL.,"24 November 2016, 04:58:00",1,,,,
8.01651E+17,Atasan AM Jeans  https://t.co/tYoLRqc0Mo,"24 November 2016, 04:55:59",1,,,,
8.01673E+17,ATASAN IMPORT BL0001 https://t.co/sRJNfyFz9x,"24 November 2016, 06:26:07",1,,,,
8.01679E+17,ATASAN IMPORT BL5259 https://t.co/En2LWaLdEo,"24 November 2016, 06:47:21",1,,,,
8.01669E+17,"ATEC Lansing ALS 607 Speaker 6""2 Way ... https://t.co/WVLXQcZYIV","24 November 2016, 06:07:52",1,,,,
8.01656E+17,Aukey Quick Charge 3.0 20W Dual Outpu... https://t.co/4n4ZWcTcYK,"24 November 2016, 05:15:52",1,,,,
8.01644E+17,Aukey Quick Charge 3.0 36W Dual Port ... https://t.co/StqRKcCNgu,"24 November 2016, 04:30:34",1,,,,
8.01681E+17,Authentic Geek Vape Kanthal A1 Wire https://t.co/ZySmFjY0Mg,"24 November 2016, 06:55:12",1,,,,
8.01632E+17,Backcase Aluminium Tempered glass Xia... https://t.co/JkKQHUC9z3,"24 November 2016, 03:44:11",1,,,,
8.01633E+17,Backcase Alumunium Tempered glass Xia... https://t.co/Lcl2UdZeRE,"24 November 2016, 03:47:52",1,,,,
8.01687E+17,Baju Anak-Anak/ Kaos Anak / Atasan An... https://t.co/HC6vjsT81k,"24 November 2016, 07:18:52",1,,,,
8.01678E+17,Baju atasan Blus Warwiya WR-202 https://t.co/PFlZQUkchf,"24 November 2016, 06:44:39",1,,,,
8.01647E+17,"Baju Batik, Kemeja Batik, Batik Pekal... https://t.co/C5mtK2S163","24 November 2016, 04:43:31",1,,,,
8.01686E+17,Baju dress Warwiya WR-110 Hijau https://t.co/al2X8poSa2,"24 November 2016, 07:16:48",1,,,,
8.01636E+17,Baju Koko Anak Terbaru - Jual Koko Online | MadaniQu  #kokoanak https://t.co/bmqXh8Awd6 https://t.co/iuducwIwdB,"24 November 2016, 03:57:08",1,,,,
8.01636E+17,Baju Koko Batik Kombinasi Embos | Bus... https://t.co/OKbqJspTe6,"24 November 2016, 03:58:22",1,,,,
8.01641E+17,Baju Koko Batik Kombinasi Embos | Bus... https://t.co/p2s0RC0O4x,"24 November 2016, 04:18:16",1,,,,
8.01631E+17,Baju Koko Batik Kombinasi Embos | Bus... https://t.co/Tkt1pQEkIf,"24 November 2016, 03:39:59",1,,,,
8.0163E+17,Baju Koko Batik Kombinasi Embos | Bus... https://t.co/z0akVpLDop,"24 November 2016, 03:35:40",1,,,,
8.01667E+17,Baju pandu puteri mcm celcom ke doh bapak kena tegur ingat jual broadband 😩😂😂,"24 November 2016, 06:01:56",1,,,,
8.01675E+17,BAJU SPORT 3927 https://t.co/gMAgQVvZhn,"24 November 2016, 06:34:29",1,,,,
8.01676E+17,BAJU SPORT 3927d https://t.co/Vl1gqsG2Gr,"24 November 2016, 06:35:28",1,,,,
8.01646E+17,baju tidur anak motif payung import https://t.co/T1tQezY8lM,"24 November 2016, 04:37:58",1,,,,
8.01646E+17,baju tidur piyama anak cewek import https://t.co/7imCARTs0D,"24 November 2016, 04:38:11",1,,,,
8.01663E+17,Baju Warwiya WR-201 merah  https://t.co/rxIjtsoGr7,"24 November 2016, 05:47:21",1,,,,
8.01644E+17,Bantu jualan adik @jeeejeh jual camera polaroid instax neo classic 90 harga 1.750 polaroid ciamik yuk dibeli https://t.co/XFp2KT6wPe,"24 November 2016, 04:31:12",1,,,,
8.01641E+17,Bantu jualan adik jeeejeh jual camera polaroid instax neo classic 90 harga 1.750 polaroid ciamik yuk dibeli https://t.co/XFp2KT6wPe,"24 November 2016, 04:19:36",1,,,,
8.01664E+17,"Baru Jual nokia 206 hanya Rp 347.000, lihat gambar klik https://t.co/5kRjlA9dRm https://t.co/fSX5Gfy3Fy","24 November 2016, 05:51:17",1,,,,
8.01661E+17,Baseball Tee Basic Plain Blouse Kaos ... https://t.co/NhFjurVVmA,"24 November 2016, 05:38:50",1,,,,
8.01671E+17,Baseus 360 Degree Rotation Magnetic C... https://t.co/1b4KxdeERz,"24 November 2016, 06:18:53",1,,,,
8.01644E+17,Baseus B16 Seal Bluetooth Earphone fo... https://t.co/xYFrXso8DV,"24 November 2016, 04:28:21",1,,,,
8.01631E+17,Baseus Data Migration Type C OTG Card... https://t.co/qCMStdrh3K,"24 November 2016, 03:38:26",1,,,,
8.01647E+17,Baseus Fusion Series Metal Bumper+Hip... https://t.co/vWb7EiaekB,"24 November 2016, 04:42:17",1,,,,
8.01638E+17,Baseus iBracket Case for iPhone 7 https://t.co/X8b98WlxDC,"24 November 2016, 04:05:18",1,,,,
8.01648E+17,Baseus Ring Cable for Lightning Apple... https://t.co/GJT04Nyqym,"24 November 2016, 04:44:17",1,,,,
8.01684E+17,Baseus Small Ears Series Magnetic Suc... https://t.co/iMSCK7Jr1x,"24 November 2016, 07:10:11",1,,,,
8.01641E+17,Baseus Telecontrol Elves Red Nail Sma... https://t.co/ndUP4PKU2l,"24 November 2016, 04:19:04",1,,,,
8.01685E+17,Baseus Travel Case for iPhone 7 https://t.co/bfl8xlU9BZ,"24 November 2016, 07:12:30",1,,,,
8.01668E+17,BATERAI Batre Battery IPHONE 5 ORIGINAL https://t.co/QNBYOTglmO,"24 November 2016, 06:05:07",1,,,,
8.01652E+17,Battery / Baterai IPhone 4S + PEMASANGAN https://t.co/q3ctY3VEoH,"24 November 2016, 05:00:17",1,,,,
8.01652E+17,Battery / Baterai IPhone 5G + PEMASANGAN https://t.co/LN9RfovLcX,"24 November 2016, 05:01:49",1,,,,
8.01659E+17,Battery / Baterai IPhone 5S + PEMASANGAN https://t.co/F8KEG8TKYn,"24 November 2016, 05:27:57",1,,,,
8.01645E+17,Battery / Baterai IPhone 6 + PEMASANGAN https://t.co/LjhNJSsLKt,"24 November 2016, 04:33:48",1,,,,
8.01658E+17,Battery / Baterai IPhone 6 Plus + PEM... https://t.co/9qFkqsv7tx,"24 November 2016, 05:24:59",1,,,,
8.0165E+17,Battery / Baterai IPhone 6S + PEMASANGAN https://t.co/eZD9meXJzw,"24 November 2016, 04:52:54",1,,,,
8.01661E+17,Battery / Baterai IPhone 6S Plus + PE... https://t.co/sh3BqOapSg,"24 November 2016, 05:38:44",1,,,,
8.01641E+17,Battery Huawei Y300 Oem Product Ori 9... https://t.co/FnQM8UHOjF,"24 November 2016, 04:19:22",1,,,,
8.01637E+17,Battery Huawei Y311 Oem Product Ori 9... https://t.co/nRI1w4z3nI,"24 November 2016, 04:03:39",1,,,,
8.01639E+17,Battery Huawei Y320 Oem Product Ori 9... https://t.co/rceQwozOCC,"24 November 2016, 04:09:25",1,,,,
8.01639E+17,Battery Huawei Y511 / Y6 Oem Product ... https://t.co/blMx0WyAsq,"24 November 2016, 04:11:52",1,,,,
8.01656E+17,Battery Xiaomi Note 3 BM46 Merk NERO ... https://t.co/1p78SuMPMg,"24 November 2016, 05:18:12",1,,,,
8.01656E+17,Battery Zenfone 2 5inc Laser Merk NER... https://t.co/pCBc82SLcd,"24 November 2016, 05:19:30",1,,,,
8.01658E+17,Battery Zenfone 4 Merk NERO 3000mAh https://t.co/pZNf3AeNKD,"24 November 2016, 05:27:14",1,,,,
8.01658E+17,Battery Zenfone 5 Merk NERO 3800mAh https://t.co/Q3TWmW3wwa,"24 November 2016, 05:23:43",1,,,,
8.01655E+17,Battery Zenfone Selfie Merk NERO 5000mAh https://t.co/glooKmkjzN,"24 November 2016, 05:12:34",1,,,,
8.01651E+17,Battery/Baterai IPhone 4 GSM/CDMA + P... https://t.co/dMdKU8UHBt,"24 November 2016, 04:59:41",1,,,,
8.01651E+17,Battery/Baterai iPhone 4 GSM/CDMA + P... https://t.co/mVRwbaESK8,"24 November 2016, 04:57:00",1,,,,
8.01652E+17,Battery/Baterai IPhone 4S + PEMASANGAN https://t.co/3ZU3J2MpbO,"24 November 2016, 05:00:50",1,,,,
8.01652E+17,Battery/Baterai IPhone 5G + PEMASANGAN https://t.co/tTg79HiLXZ,"24 November 2016, 05:01:21",1,,,,
8.01652E+17,Battery/Baterai iPhone 5S + PEMASANGAN https://t.co/XzPEfrFNYp,"24 November 2016, 05:02:27",1,,,,
8.01644E+17,Battery/Baterai IPhone 6 + PEMASANGAN https://t.co/PQE5zESYzy,"24 November 2016, 04:30:41",1,,,,
8.01656E+17,Battery/Baterai IPhone 6 Plus + PEMAS... https://t.co/IK6UDTp3V1,"24 November 2016, 05:18:01",1,,,,
8.01647E+17,Battery/Baterai IPhone 6S + PEMASANGAN https://t.co/Fxq6o1KExR,"24 November 2016, 04:41:15",1,,,,
8.01663E+17,Battery/Baterai IPhone 6S Plus + PEMA... https://t.co/zTomN4Opju,"24 November 2016, 05:43:53",1,,,,
8.0166E+17,Batu Mustika Kebo Lukuh Bertuah  | Jual Mustika https://t.co/IrUsRUNpV7,"24 November 2016, 05:33:32",1,,,,
8.01631E+17,BATWINGS LOVE YOU https://t.co/UQ3WXauIuW,"24 November 2016, 03:40:15",1,,,,
8.0163E+17,BB10 Shirley LQ https://t.co/sbwxntdsqs,"24 November 2016, 03:34:20",1,,,,
8.0166E+17,BED HAPPY BELL MUSICAL MOBILE BONEKA https://t.co/8beS2VNVKx,"24 November 2016, 05:34:20",1,,,,
8.0166E+17,BED HAPPY BELL MUSICAL MOBILE BONEKA https://t.co/w41KGGLSxF,"24 November 2016, 05:34:22",1,,,,
8.01652E+17,Bel Pintu Rumah Wireless Remote Heles Harnic D-068K2 Tanpa Kabel 220V AC https://t.co/ObE40OGdXE #bukalapak #kliklumina  .......,"24 November 2016, 05:00:04",1,,,,
8.01678E+17,Bel Pintu Sensor Gerak Heles Harnic D-020 Wireless Alarm Putih https://t.co/7I0ykMInPt #bukalapak #kliklumina  ....,"24 November 2016, 06:45:01",1,,,,
8.01631E+17,"Bel ting alloy Eterna, Rp14000, Semarang https://t.co/Mzv6OQWwfF https://t.co/HnyRHviWqH","24 November 2016, 03:38:05",1,,,,
